title,genre,director,writer,stars,IMDb rating,IMDb description,duration,content rating,year,month
"""Star Trek"" Who Mourns for Adonais? (TV Episode 1967) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Marc Daniels'],"['Gene Roddenberry', 'Gilbert Ralston']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7473684210526316,A powerful being claiming to be the Greek god Apollo appears and demands that the crew of the Enterprise disembark onto his planet to worship him.,0.47619047619047616,0,1967,9
"""Star Trek"" Court Martial (TV Episode 1967) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Marc Daniels'],"['Don Mankiewicz', 'Steven W. Carabatsos', 'Gene Roddenberry']","['William Shatner', 'Leonard Nimoy', 'Percy Rodrigues']",0.7789473684210527,Kirk draws a court martial in the negligent death of a crewman.,0.47619047619047616,0,1967,2
"""Star Trek: Voyager"" Ashes to Ashes (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Terry Windell'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7263157894736842,"Voyager receives a former crewman, deceased, resurrected, genetically altered, unrecognizable, and glad to be &quot;home.&quot; Meanwhile, looking after the Borg children exasperates Seven of Nine.",0.41904761904761906,0,2000,3
"""Star Trek"" Requiem for Methuselah (TV Episode 1969) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Murray Golden'],"['Gene Roddenberry', 'Jerome Bixby', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7684210526315789,"On a planet, looking for an urgent medicinal cure, Kirk, Spock and McCoy come across a dignified recluse living privately but in splendor with his sheltered ward and a very protective robot servant.",0.4857142857142857,0,1969,2
"""Star Trek: The Next Generation"" Angel One (TV Episode 1988) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Ray Rhodes'],"['Gene Roddenberry', 'Patrick Barry', 'Tracy Tormé']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6,"Riker, Troi, Data and Yar beam down to a planet ruled by a matriarchal government in the hopes of locating a missing freighter crew.",0.4380952380952381,0,1992,6
"""Star Trek: Voyager"" Bride of Chaotica! (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7684210526315789,The Voyager crew encounters photonic life forms that mistake warmongering characters as real in Tom Paris&apos; far-fetched &quot;Captain Proton&quot; holodeck program.,0.4380952380952381,0,1999,1
"""Futurama"" Mars University (TV Episode 1999) - IMDb","['Animation', 'Adventure', 'Comedy']","['Bret Haaland', 'Rich Moore', 'Gregg Vanzo']","['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8105263157894737,Fry enrolls at Mars University and competes with a monkey made smart by Prof. Farnsworth&apos;s latest invention while Bender tries to make the local chapter of his robot fraternity cool.,0.21904761904761905,1,1999,10
"""Star Trek: Enterprise"" Carpenter Street (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.7789473684210527,Archer and T&apos;Pol travel back in time to Detroit in 2004 to stop three Xindi-Reptilians from constructing a bioweapon.,0.4095238095238095,1,2004,8
"""Futurama"" The Late Philip J. Fry (TV Episode 2010) - IMDb","['Animation', 'Adventure', 'Comedy']",['Peter Avanzino'],"['Matt Groening', 'David X. Cohen', 'Lew Morton']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.9789473684210527,"Fry agrees to travel one minute into the future in Farnsworth&apos;s new time machine right before a big date with Leela, but they wind up going far into the future with no way to go back in time.",0.20952380952380953,1,2010,7
"""Star Trek: The Next Generation"" Yesterday's Enterprise (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['David Carson'],"['Gene Roddenberry', 'Ira Steven Behr', 'Richard Manning']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.9684210526315788,"The Enterprise C enters the Enterprise D&apos;s time and space continuum, where they find Picard and crew in a constant state of war with the Klingons, and only Guinan knows it.",0.4380952380952381,0,1994,9
"""Star Trek: The Next Generation"" The Big Goodbye (TV Episode 1988) - IMDb","['Action', 'Adventure', 'Drama']",['Joseph L. Scanlan'],"['Gene Roddenberry', 'Tracy Tormé']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7578947368421053,Captain Picard and some of his crew are caught in a deadly trap in the holodeck as the result of a ship-wide scan from an alien race.,0.42857142857142855,0,1992,9
"""Star Trek: Enterprise"" Shadows of P'Jem (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8105263157894737,T&apos;Pol is being recalled because of Enterprise&apos;s involvement in the destruction of the P&apos;Jem sanctuary. She and Captain Archer are later kidnapped while visiting the planet Coridan.,0.42857142857142855,0,2003,11
"""Star Trek: Enterprise"" Shockwave, Part I (TV Episode 2002) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8842105263157896,Enterprise discovers a mining colony of the Paraagans. The crew gets an invitation for a meeting on the surface and a shuttle pod tries to break through the atmosphere. All of a sudden just under the shuttle a giant explosion begi...,0.42857142857142855,0,2003,12
"""Star Trek"" Elaan of Troyius (TV Episode 1968) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['John Meredyth Lucas'],"['Gene Roddenberry', 'John Meredyth Lucas', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7368421052631579,"While transporting an arrogant, demanding princess for a political marriage, Captain Kirk must cope both with her biochemical ability to force him to love her, as well as sabotage on his ship.",0.4857142857142857,0,1968,12
"""Star Trek: The Animated Series"" The Eye of the Beholder (TV Episode 1974) - IMDb","['Animation', 'Action', 'Adventure']",['Hal Sutherland'],"['Gene Roddenberry', 'David P. Harmon', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7052631578947368,"While investigating the disappearance of Federation members, Kirk and his landing party find themselves placed in an alien zoo.",0.21904761904761905,0,1974,1
"""The Twilight Zone"" Person or Persons Unknown (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['John Brahm'],"['Charles Beaumont', 'Rod Serling']","['Richard Long', 'Frank Silvera', 'Shirley Ballard']",0.8210526315789474,"After a night of excess drinking during a neighbor&apos;s party, bank teller David Andrew Gurney wakes up to another ordinary day. Except today, nobody knows who he is - including his own wife Wilma.",0.23809523809523808,0,1962,3
"""Star Trek: Voyager"" State of Flux (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7999999999999999,"A fatal disaster aboard a Kazon ship reveals mishandled Federation technology at its heart, which indicates a traitor aboard Voyager.",0.4380952380952381,0,1995,4
"""Star Trek: Enterprise"" Future Tense (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['James Whitmore Jr.'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8526315789473684,Enterprise discovers a pod with the body of a human that seems to be wanted by both Sulibans and Tholians.,0.4095238095238095,0,2004,3
"""Star Trek: The Next Generation"" The Game (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Corey Allen'],"['Gene Roddenberry', 'Brannon Braga', 'Susan Sackett']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7789473684210527,Wesley Crusher returns to the Enterprise on vacation from the Academy only to discover a mysterious alien game infiltrating and controlling the crew.,0.42857142857142855,0,1991,10
"""The Twilight Zone"" Miniature (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Walter Grauman'],"['Charles Beaumont', 'Rod Serling']","['Robert Duvall', 'Pert Kelton', 'Barbara Barrie']",0.7999999999999999,Mousey misfit Charley Parkes finds the world unfolding before him in a museum doll house to be more real than his boring job and overbearing mother.,0.4857142857142857,0,1963,2
"""Star Trek: Deep Space Nine"" What You Leave Behind (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.9368421052631579,"As the Dominion War comes to an end, Dukat goes to the Pah Wraiths to awaken them. Meanwhile the Dominion turn on the rebelling Cardassians, destroying them city by city. Will the Alliance prevail over the Dominion? Will Garak and...",0.8761904761904762,0,1999,6
"""The Twilight Zone"" People Are Alike All Over (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Mitchell Leisen'],"['Rod Serling', 'Paul W. Fairman']","['Roddy McDowall', 'Susan Oliver', 'Paul Comi']",0.8526315789473684,"Fearing the worst, the lone survivor of a crash-landing on Mars finds the native inhabitants, to his relief, very hospitable indeed, but there&apos;s a catch.",0.23809523809523808,0,1967,10
"""The Twilight Zone"" The Last Flight (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['William F. Claxton'],"['Richard Matheson', 'Rod Serling']","['Kenneth Haigh', 'Alexander Scourby', 'Simon Scott']",0.8421052631578947,A World War I British fighter pilot lands at an American air base in 1959 France.,0.23809523809523808,0,1967,10
"""Star Trek: Enterprise"" The Xindi (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.8105263157894737,"Enterprise has been in the Delphic Expanse for six weeks and have yet to get any intel about the Xindi. Strange anomalies affect the ship, sending cargo flying violently through the bays, pockets of atmosphere losing gravity and o...",0.4095238095238095,0,2004,6
"""The Twilight Zone"" The Hunt (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['Harold D. Schuster'],"['Earl Hamner Jr.', 'Rod Serling']","['Arthur Hunnicutt', 'Jeanette Nolan', 'Robert Foulk']",0.8315789473684211,"Upon returning from a coon hunt, Hyder Simpson discovers that no one can see or hear him because he has passed on.",0.23809523809523808,0,1962,1
"""Star Trek: Deep Space Nine"" The Visitor (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.9578947368421052,"Melanie, an aspiring writer, wants to know why Jake Sisko stopped writing at 40. Jake tells how his father died in an accident and then suddenly reappeared.",0.42857142857142855,0,1995,10
"""Star Trek: Voyager"" Unforgettable (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Andrew Robinson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.6526315789473685,"An alien woman from a closed world seeks asylum aboard Voyager, claiming she&apos;s been there before and that she and Chakotay were lovers, but no one remembers her.",0.4380952380952381,0,1998,4
"""Star Trek: Deep Space Nine"" Let He Who Is without Sin... (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Rene Auberjonois'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.5789473684210527,"While vacationing on Risa, Worf and Dax meet a group of fundamentalist protesters who claim that the Federation has gone soft.",0.5714285714285714,0,1996,11
"""Star Trek: The Next Generation"" Darmok (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Joe Menosky', 'Philip LaZebnik']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.9157894736842105,Picard must learn to communicate with a race that speaks in metaphor under a difficult set of circumstances.,0.4380952380952381,0,1991,9
"""Star Trek: Deep Space Nine"" Waltz (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Rene Auberjonois'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.8210526315789474,"After being attacked by Cardassian forces, Sisko gets stranded with a very psychotic Gul Dukat, who was being transported to his trial. Meanwhile the crew of the Defiant races to rescue survivors.",0.44761904761904764,0,1998,1
"""Star Trek: The Next Generation"" The Dauphin (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Rob Bowman'],"['Gene Roddenberry', 'Scott Rubenstein', 'Leonard Mlodinow']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6526315789473685,"Wesley falls for the young future leader of Daled IV, unaware just how dangerous the girl&apos;s protective and overly restrictive guardian can be.",0.42857142857142855,0,1993,9
"""Futurama"" Kif Gets Knocked Up a Notch (TV Episode 2003) - IMDb","['Animation', 'Adventure', 'Comedy']",['Wesley Archer'],"['Matt Groening', 'David X. Cohen', 'Bill Odenkirk']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7894736842105263,Amy is distressed when her alien boyfriend Kif becomes pregnant.,0.21904761904761905,1,2003,1
"""The Twilight Zone"" The Prime Mover (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard L. Bare'],"['Charles Beaumont', 'Rod Serling']","['Dane Clark', 'Buddy Ebsen', 'Christine White']",0.7368421052631579,Compulsive gambler Ace Larsen cajoles his friend Jimbo Cobb to use his telekinesis to influence the results of the Las Vegas gambling tables in their favor.,0.23809523809523808,0,1961,3
"""Futurama"" Fear of a Bot Planet (TV Episode 1999) - IMDb","['Animation', 'Adventure', 'Comedy']","['Peter Avanzino', 'Carlos Baeza', 'Rich Moore']","['Matt Groening', 'David X. Cohen', 'Evan Gore']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8210526315789474,"Fry and Leela disguise themselves as robots to find Bender after he fails to return from a delivery to a robot planet, only to learn that he has become a celebrity in a culture which fears humans.",0.21904761904761905,1,1999,4
"""Star Trek: Deep Space Nine"" Rules of Acquisition (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.7789473684210527,"A female Ferengi named Pel, posing as a male so that she can engage in business, falls for Quark during very important negotiations between the Ferengi and a Gamma Quadrant race.",0.42857142857142855,0,1996,2
Star Trek: Deep Space Nine (TV Series 1993–1999) - IMDb,"['Action', 'Adventure', 'Drama']",[],"['Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Cirroc Lofton']",0.8526315789473684,"In the vicinity of the liberated planet of Bajor, the Federation space station Deep Space Nine guards the opening of a stable wormhole to the far side of the galaxy.",0.0,1,1993,1
"""Star Trek: Deep Space Nine"" The Search, Part II (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.863157894736842,Odo has found his home and is introduced. Meanwhile Sisko finds out peace talks between the Dominion and the Federation have already started.,0.4380952380952381,0,1996,8
"""Futurama"" The Deep South (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']",['Bret Haaland'],"['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8210526315789474,"While stranded at the bottom of the Atlantic Ocean with the rest of the Planet Express crew, Fry meets a mermaid and quickly falls in love.",0.21904761904761905,1,2000,4
"""Star Trek: Enterprise"" Storm Front, Part II (TV Episode 2004) - IMDb","['Action', 'Adventure', 'Drama']",['David Straiton'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",0.7684210526315789,"After Silik attacks Trip, Vosk wants to make a deal with Archer: supplies of the ship for the completion of his time machine in return for a trip to the 22nd Century.",0.4095238095238095,0,2005,2
"""The Twilight Zone"" The Parallel (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Alan Crosland Jr.'],['Rod Serling'],"['Steve Forrest', 'Jacqueline Scott', 'Frank Aletter']",0.7999999999999999,Astronaut Robert Gaines returns from space to a world that is not exactly the one he left from.,0.4857142857142857,1,1963,3
"""The Twilight Zone"" Ninety Years Without Slumbering (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Roger Kay'],"['Richard De Roy', 'George Clayton Johnson', 'Rod Serling']","['Ed Wynn', 'Carolyn Kearney', 'James T. Callahan']",0.7263157894736842,Lovable seventy-six-year-old clock maker Sam Forstman believes that his life will end at the very moment that his cherished family heirloom grandfather clock stops ticking.,0.23809523809523808,0,1963,12
"""Star Trek: The Animated Series"" One of Our Planets Is Missing (TV Episode 1973) - IMDb","['Animation', 'Action', 'Adventure']",['Hal Sutherland'],"['Gene Roddenberry', 'Marc Daniels', 'D.C. Fontana']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.7052631578947368,The crew of the Enterprise must stop a living planet-consuming cloud before it attacks an inhabited world.,0.22857142857142856,0,1973,9
"""Star Trek: Deep Space Nine"" Shadows and Symbols (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.8315789473684211,"Ezri Dax joins Sisko and his family on his quest for the Orb of the Emissary. Colonel Kira mounts a blockade around a Bajoran moon, where the Romulan hospital is - along with thousands of Romulan missles (claimed to be defensive i...",0.4380952380952381,0,1998,10
"""Star Trek: Deep Space Nine"" Crossfire (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",0.7473684210526316,"First Minister Shakaar visits the station, despite a threat of assassination. He falls in love with Kira much to Odo&apos;s dismay.",0.4380952380952381,0,1996,1
"""Star Trek: The Next Generation"" Where Silence Has Lease (TV Episode 1988) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Jack B. Sowards']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7368421052631579,"The Enterprise encounters a mysterious void in space and when they move in closer to investigate further, it envelops them and they can&apos;t get out.",0.42857142857142855,0,1993,7
"""The Twilight Zone"" A Stop at Willoughby (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Robert Parrish'],['Rod Serling'],"['Rod Serling', 'James Daly', 'Howard Smith']",0.8947368421052632,"Tired of his miserable job and wife, a businessman starts dreaming on the train each night, about an old, idyllic town called Willoughby. Soon he has to know whether the town is real and fancies the thought of seeking refuge there.",0.23809523809523808,0,1990,6
"""The Twilight Zone"" The Lateness of the Hour (TV Episode 1960) - IMDb","['Drama', 'Fantasy', 'Horror']",['Jack Smight'],['Rod Serling'],"['Inger Stevens', 'John Hoyt', 'Irene Tedrow']",0.7473684210526316,"Daughter Jana of inventor Dr. William Loren objects to their &quot;perfect&quot; home, in which they are waited on hand and foot by mechanical servants that William has built.",0.23809523809523808,0,1960,12
"""Futurama"" The Cyber House Rules (TV Episode 2001) - IMDb","['Animation', 'Adventure', 'Comedy']",['Susie Dietter'],"['Matt Groening', 'David X. Cohen', 'Lew Morton']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8105263157894737,"Leela returns to the Orphanarium and she meets with her friend Adlai Atkins after some years, and they begin to go out. Adlai is a surgeon and operates Leela to let her have two eyes, and Bender decides to adopt all the children a...",0.21904761904761905,1,2001,4
"""Star Trek: Deep Space Nine"" Visionary (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Reza Badiyi'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.8210526315789474,"While a Romulan delegation tries to get information about the Dominion, O&apos;Brien sees of unpleasant things that are about to happen in the future.",0.4380952380952381,0,1995,2
"""Star Trek: Voyager"" Twisted (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['Kim Friedman'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7263157894736842,A strange spatial distortion afflicts the ship and has the entire crew literally lost on their own ship.,0.4380952380952381,0,1995,10
"""The Twilight Zone"" Two (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Montgomery Pittman'],"['Montgomery Pittman', 'Rod Serling']","['Elizabeth Montgomery', 'Charles Bronson', 'Rod Serling']",0.7894736842105263,"Two survivors of an apocalyptic battle, a man and a woman from opposing sides, approach each other suspiciously.",0.23809523809523808,0,1961,9
"""Futurama"" The Bots and the Bees (TV Episode 2012) - IMDb","['Animation', 'Adventure', 'Comedy']","['Stephen Sandoval', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Eric Horsted']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8105263157894737,Bender fathers a child with the office beverage machine.,0.20952380952380953,1,2012,6
"""Star Trek: The Next Generation"" Redemption (TV Episode 1991) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Ronald D. Moore', 'Joe Menosky']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.8842105263157896,Both Captain Picard and Lt. Worf must decide where their priorities lie as the Klingon Empire descends into a bitter civil war.,0.42857142857142855,0,1991,6
"""Star Trek: The Next Generation"" The Price (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Hannah Louise Shearer', 'Richard Danus']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.6631578947368421,"While the Enterprise hosts negotiations for control of a stable wormhole, Troi forms a personal relationship with an opposing negotiator, unaware of his true being.",0.42857142857142855,0,1994,7
"""The Twilight Zone"" No Time Like the Past (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Justus Addiss'],['Rod Serling'],"['Dana Andrews', 'Patricia Breslin', 'Malcolm Atterbury']",0.7684210526315789,"A scientist attempts to use a time machine to prevent tragedies, both in world history and in his own past.",0.4857142857142857,0,1963,3
"""Star Trek: Deep Space Nine"" Move Along Home (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['David Carson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",0.6105263157894737,"The Wadi from the Gamma Quadrant visit DS9, thereby making first contact with the Federation. When they catch Quark cheating, they let him off by playing a special game.",0.4380952380952381,0,1995,11
"""Star Trek: The Next Generation"" The High Ground (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Gabrielle Beaumont'],"['Gene Roddenberry', 'Melinda M. Snodgrass', 'Richard Danus']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.7157894736842105,"While visiting a planet under civil war, Dr. Crusher is taken hostage by an opposing faction of the planet&apos;s ruling government.",0.42857142857142855,0,1994,8
"""Star Trek: Voyager"" Fair Trade (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Jesús Salvador Treviño'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",0.7052631578947368,"Voyager heads into a section of space that Neelix has no knowledge of, so he tries to obtain a map of it from a less-than-reputable friend.",0.4380952380952381,0,1997,1
"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.7999999999999999,"When a programming glitch won&apos;t go away, mobsters take over Vic&apos;s and open for business, but the DS9 gang takes it personal when their favorite hangout is no longer their favorite, and they plan to get the new management ousted.",0.4380952380952381,0,1999,2
"""Star Trek: The Animated Series"" How Sharper Than a Serpent's Tooth (TV Episode 1974) - IMDb","['Animation', 'Action', 'Adventure']","['Bill Reed', 'Hal Sutherland']","['Gene Roddenberry', 'Russell Bates', 'David Wise']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",0.6736842105263158,The Enterprise runs into a being which once visited Earth and influenced the Mayan culture.,0.21904761904761905,0,1974,10
"""The Twilight Zone"" The Bewitchin' Pool (TV Episode 1964) - IMDb","['Drama', 'Fantasy', 'Horror']",['Joseph M. Newman'],"['Earl Hamner Jr.', 'Rod Serling']","['Mary Badham', 'Dee Hartford', 'Tod Andrews']",0.6842105263157895,Two children escape their bickering parents through a portal in the bottom of their swimming pool to a magical land watched over by a kind old woman the children call Aunt T.,0.23809523809523808,0,1964,6
"""Futurama"" T.: The Terrestrial (TV Episode 2013) - IMDb","['Animation', 'Adventure', 'Comedy']","['Lance Kramer', 'Peter Avanzino']","['Matt Groening', 'David X. Cohen', 'Josh Weinstein']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.7684210526315789,"The crew goes to Omicron Persei 8, where Fry is left behind, and rescued by a local boy, but his only wish is to go home.",0.20952380952380953,1,2013,6
"""The Twilight Zone"" You Drive (TV Episode 1964) - IMDb","['Drama', 'Fantasy', 'Horror']",['John Brahm'],"['Earl Hamner Jr.', 'Rod Serling']","['Edward Andrews', 'Helen Westcott', 'Kevin Hagen']",0.7894736842105263,"After causing a hit-and-run motor vehicle accident that killed a bike-riding child, then letting his co-worker Pete Radcliffe take the blame, office manager Oliver Pope is relentlessly haunted by his suddenly aggressive car.",0.23809523809523808,0,1964,1
"""Futurama"" The Problem with Popplers (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']","['Chris Sauve', 'Gregg Vanzo', 'Bret Haaland']","['Matt Groening', 'David X. Cohen', 'Patric M. Verrone']","['Billy West', 'Katey Sagal', 'John DiMaggio']",0.8947368421052632,"The Planet Express crew discovers a delicious snack food on a remote planet, but Leela has a change of heart when she discovers a disturbing fact about the snack food that endangers Earth.",0.21904761904761905,1,2000,5
"""Star Trek: Deep Space Nine"" Covenant (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['John T. Kretchmer'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",0.6947368421052631,Kira is kidnapped and taken to Empok Nor by a member of a Pah&apos;Wraith cult and discovers the group leader is Gul Dukat.,0.4380952380952381,0,1998,11
"""Star Trek: The Next Generation"" Conundrum (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Barry M. Schkolnick', 'Paul Schiffer']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",0.863157894736842,"When an approaching alien ship wipes their memory, the crew struggles to put back together what happened.",0.4380952380952381,0,1992,2
