label,collections,title,genre,director,writer,stars,IMDb rating,IMDb description,air date,duration,content rating,url
A_Piano_in_the_House_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" A Piano in the House (TV Episode 1962) - IMDb","['Drama', 'Fantasy', 'Horror']",['David Greene'],"['Earl Hamner Jr.', 'Rod Serling']","['Barry Morse', 'Joan Hackett', 'Don Durant']",7.5,Sadistic theatre critic Fitzgerald Fortune buys a gift for his wife Esther&apos;s birthday: a player piano that has the power to reveal the souls of all who hear it play. He then uses it to provide &quot;entertainment&quot; for her birthday party.,1962-02-16,PT25M,TV-PG,https://www.imdb.com/title/tt0734547/
Where_No_Fan_Has_Gone_Before_f.txt,Collection: tvseries: Futurama,"""Futurama"" Where No Fan Has Gone Before (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['Patty Shinagawa'],"['Matt Groening', 'David X. Cohen', 'David A. Goodman']","['Billy West', 'Katey Sagal', 'John DiMaggio']",8.3,Fry is placed on trial for his life because he traveled to the forbidden planet of Omega 3 to rescue all 79 episodes of &quot;Star Trek&quot;.,2002-04-21,PT23M,TV-14,https://www.imdb.com/title/tt0584464/
Ship_in_a_Bottle_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Ship in a Bottle (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Alexander Singer'],"['Gene Roddenberry', 'René Echevarria', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.5,"Lt. Barclay mistakenly awakes Moriarty in the forgotten holodeck program, who then makes his demands clear and unforgettable.",1993-01-23,PT45M,TV-PG,https://www.imdb.com/title/tt0708773/
The_Offspring_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Offspring (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'René Echevarria', 'Ronald D. Moore']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.5,"After returning from a cybernetics conference to the Enterprise, Data creates his own &quot;child,&quot; much to the chagrin of his captain, and without regards to the ramifications with Starfleet.",1995-06-17,PT45M,TV-PG,https://www.imdb.com/title/tt0708814/
Extreme_Measures_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Extreme Measures (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['Stephen L. Posey'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Nicole de Boer']",7.7,Dr. Bashir and Chief O&apos;Brien go to some pretty extreme measures to try and track down a cure for Odo.,1999-05-19,PT46M,TV-PG,https://www.imdb.com/title/tt0708535/
Accession_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Accession (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.1,A man claiming to be the emissary comes through the wormhole. Sisko is happy to give up his position. Meanwhile Keiko returns and O&apos;Brien stops spending time with Bashir.,1996-02-26,PT46M,TV-PG,https://www.imdb.com/title/tt0708497/
The_Silence_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" The Silence (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['Boris Sagal'],['Rod Serling'],"['Franchot Tone', 'Liam Sullivan', 'Cyril Delevanti']",8.3,"Annoyed by fellow country club member Jamie Tennyson&apos;s constant chatter, Colonel Archie Taylor bets half a million dollars that Jamie cannot be completely silent for one year while living in a glass enclosure in the club&apos;s basement.",1968-08-01,PT25M,TV-PG,https://www.imdb.com/title/tt0734677/
A_Man_Alone_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" A Man Alone (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Paul Lynch'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",6.8,"Ibudan, a criminal Odo has dealt with before, returns to DS9 only to be murdered shortly after - leaving Odo to be the prime suspect. Jake and Nog&apos;s trouble-making prompt Keiko to do something helpful for the station&apos;s children.",1995-09-16,PT46M,TV-PG,https://www.imdb.com/title/tt0708494/
Drive_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Drive (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Winrich Kolbe'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.0,"Tom&apos;s sudden entry in an alien spacecraft race throws a wrench into B&apos;Elanna&apos;s labored plans for a romantic holodeck getaway for two, threatening their relationship.",2000-10-18,PT43M,TV-PG,https://www.imdb.com/title/tt0708881/
Childs_Play_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Child's Play (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Vejar'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.6,"When Icheb&apos;s parents are located, Seven of Nine should be overjoyed, but instead does not believe their tale of Icheb&apos;s original assimilation.",2000-03-08,PT44M,TV-PG,https://www.imdb.com/title/tt0708864/
Homefront_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Homefront (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",8.2,Sisko travels to Earth when a bombing at a Federation conference is determined to be the work of Changelings.,1996-01-01,PT46M,TV-PG,https://www.imdb.com/title/tt0708549/
Passage_on_the_Lady_Anne_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Passage on the Lady Anne (TV Episode 1963) - IMDb","['Drama', 'Fantasy', 'Horror']",['Lamont Johnson'],"['Charles Beaumont', 'Rod Serling']","['Gladys Cooper', 'Wilfrid Hyde-White', 'Cecil Kellaway']",7.3,"A young American couple, the Ransomes, who are trying to salvage their troubled marriage, insist on booking passage on an old trans-Atlantic cruise liner. But other passengers try to persuade them to disembark immediately.",1963-05-09,PT51M,TV-14,https://www.imdb.com/title/tt0734610/
Behind_the_Lines_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Behind the Lines (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['LeVar Burton'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.8,"After forming an attack plan on the Dominion, Sisko relinquishes command of the Defiant to Dax after accepting a promotion. On DS9, the resistance faces discovery when Odo links with another changeling.",1997-10-20,PT46M,TV-PG,https://www.imdb.com/title/tt0708505/
Reincarnation_f.txt,Collection: tvseries: Futurama,"""Futurama"" Reincarnation (TV Episode 2011) - IMDb","['Animation', 'Adventure', 'Comedy']",['Peter Avanzino'],"['Matt Groening', 'David X. Cohen', 'Aaron Ehasz']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.9,"The gang is reincarnated as 1930s black and white cartoons, 1980s 8-bit video game characters, and Japanese anime heroes.",2011-09-08,PT22M,TV-14,https://www.imdb.com/title/tt1642360/
Meridian_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Meridian (TV Episode 1994) - IMDb","['Action', 'Adventure', 'Drama']",['Jonathan Frakes'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",5.6,"Dax falls in love with one of the residents of a multi-dimensional planet, while on DS9 an alien requests a holosuite program of Kira from Quark.",1994-11-14,PT46M,TV-PG,https://www.imdb.com/title/tt0708568/
Come_Wander_with_Me_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Come Wander with Me (TV Episode 1964) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard Donner'],"['Anthony Wilson', 'Rod Serling']","['Gary Crosby', 'Bonnie Beecher', 'Jonathan Bolt']",6.2,Singer Floyd Burney searches the backwoods for new songs and finds Mary Rachel and much more deep in the Twilight Zone.,1964-05-22,PT25M,TV-PG,https://www.imdb.com/title/tt0734560/
Tin_Man_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Tin Man (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Robert Scheerer'],"['Gene Roddenberry', 'Dennis Bailey', 'David Bischoff']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.2,"The Enterprise reaches out to an alien being, while dancing around with the Romulans, who want to attack it in an act of vengeance.",1995-07-15,PT45M,TV-PG,https://www.imdb.com/title/tt0708831/
Whats_in_the_Box_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" What's in the Box (TV Episode 1964) - IMDb","['Drama', 'Fantasy', 'Horror']",['Richard L. Bare'],"['Martin Goldsmith', 'Rod Serling']","['Joan Blondell', 'William Demarest', 'Sterling Holloway']",7.1,Philanderer Joe Britt sees his indiscretions shown on his own TV set after it was worked on by a unique repairman.,1964-03-13,PT25M,TV-PG,https://www.imdb.com/title/tt0734691/
Walking_Distance_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Walking Distance (TV Episode 1959) - IMDb","['Drama', 'Fantasy', 'Horror']",['Robert Stevens'],['Rod Serling'],"['Rod Serling', 'Gig Young', 'Frank Overton']",8.2,"A man, fed up with where he&apos;s at in life, finds himself not only in his old hometown, but back to the time when he was a boy.",1959-10-30,PT25M,TV-PG,https://www.imdb.com/title/tt0734689/
Times_Orphan_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Time's Orphan (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",6.1,"The Chief&apos;s daughter gets caught in a time displacement and when they get her back, she is considerably older.",1998-05-20,PT46M,TV-PG,https://www.imdb.com/title/tt0708652/
Metamorphosis_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" Metamorphosis (TV Episode 1967) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Ralph Senensky'],"['Gene Roddenberry', 'Gene L. Coon']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",7.2,"While returning to the Enterprise aboard the shuttlecraft, Kirk, Spock, McCoy and a seriously ill Federation diplomat find themselves kidnapped by an energized cloud.",1967-11-10,PT50M,TV-PG,https://www.imdb.com/title/tt0708436/
Equinox_Part_II_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Equinox, Part II (TV Episode 1999) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",8.1,"While trying to run down the Equinox and retrieve its captain, Chakotay fears Janeway becoming equally as unethical and corrupt, challenging his loyalty.",1999-09-22,PT44M,TV-PG,https://www.imdb.com/title/tt0708888/
Sons_of_Mogh_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Sons of Mogh (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.2,"Worf&apos;s brother Kurn asks him to perform a death rite to regain his lost honor. Meanwhile, Kira and O&apos;Brien investigate Klingon activity near the Bajoran border.",1996-02-12,PT46M,TV-PG,https://www.imdb.com/title/tt0708641/
I_Mudd_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" I, Mudd (TV Episode 1967) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Marc Daniels'],"['Gene Roddenberry', 'Stephen Kandel', 'David Gerrold']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",7.3,Harry Mudd returns with a plot to take over the Enterprise by stranding the crew on a planet populated by androids under his command.,1967-11-03,PT50M,TV-PG,https://www.imdb.com/title/tt0708432/
Hollow_Pursuits_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Hollow Pursuits (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Sally Caves', 'Ronald D. Moore']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.7,"A shy member of the &quot;Enterprise&quot; crew becomes addicted to the holodeck, where relationships are easier than in real life, when his knowledge is needed in engineering.",1995-07-22,PT46M,TV-PG,https://www.imdb.com/title/tt0708729/
A_Matter_Of_Honor_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" A Matter of Honor (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Rob Bowman'],"['Gene Roddenberry', 'Burton Armus', 'Wanda M. Haight']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.0,"Under an Officers Exchange Program, Riker serves aboard a Klingon ship, whose aging captain seeks an unwarranted bloody retaliation for suspected Enterprise treachery.",1993-09-10,PT45M,TV-PG,https://www.imdb.com/title/tt0708670/
Second_Sight_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Second Sight (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Alexander Singer'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Alexander Siddig']",6.2,"While noted scientist Gideon Seyetik is preparing for an ambitious project, re-igniting a star, Sisko is intrigued by a woman who keeps disappearing.",1996-03-15,PT46M,TV-PG,https://www.imdb.com/title/tt0708597/
Frame_of_Mind_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Frame of Mind (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['James L. Conway'],"['Gene Roddenberry', 'Brannon Braga', 'René Echevarria']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",8.1,Riker begins to question reality when he finds himself in an alien insane asylum and faces the prospect his life on the Enterprise has been a delusion.,1993-05-01,PT46M,TV-PG,https://www.imdb.com/title/tt0708718/
Inquisition_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Inquisition (TV Episode 1998) - IMDb","['Action', 'Adventure', 'Drama']",['Michael Dorn'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",8.2,"Dr. Bashir&apos;s plans to attend a medical conference at a breezy resort are canceled when Starfleet Intelligence boards DS9, suspecting the doctor of treason.",1998-04-08,PT46M,TV-PG,https://www.imdb.com/title/tt0708559/
Long_Distance_Call_tz.txt,Collection: tvseries: The Twilight Zone (1959),"""The Twilight Zone"" Long Distance Call (TV Episode 1961) - IMDb","['Drama', 'Fantasy', 'Horror']",['James Sheldon'],"['Charles Beaumont', 'Bill Idelson', 'Rod Serling']","['Philip Abbott', 'Lili Darvas', 'Patricia Smith']",7.5,"A toy telephone given as a birthday gift becomes the link between young Billy Bayles and his newly deceased beloved grandmother, but this link becomes dangerous when she apparently wants him to join her on the other side.",1961-03-31,PT25M,TV-PG,https://www.imdb.com/title/tt0734587/
The_Loss_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Loss (TV Episode 1990) - IMDb","['Action', 'Adventure', 'Drama']",['Chip Chalmers'],"['Gene Roddenberry', 'Hilary Bader', 'Alan J. Adler']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.0,"As an unknown force drags the Enterprise, Deanna Troi struggles with the loss of her empathic abilities.",1990-12-29,PT45M,TV-PG,https://www.imdb.com/title/tt0708805/
Put_Your_Head_on_My_Shoulders_f.txt,Collection: tvseries: Futurama,"""Futurama"" Put Your Head on My Shoulders (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']","['Chris Loudon', 'Bret Haaland', 'Rich Moore']","['Matt Groening', 'David X. Cohen', 'Ken Keeler']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.5,"After a horrendous accident requires his body to be rebuilt, Fry&apos;s head is attached to the shoulder of a co-worker while Bender opens a dating service just in time for Valentine&apos;s Day.",2000-02-13,PT23M,TV-14,https://www.imdb.com/title/tt0772479/
The_Man_Trap_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" The Man Trap (TV Episode 1966) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Marc Daniels'],"['George Clayton Johnson', 'Gene Roddenberry']","['William Shatner', 'Leonard Nimoy', 'Jeanne Bal']",7.2,Dr. McCoy discovers his old flame is not what she seems after crew members begin dying from a sudden lack of salt in their bodies.,1966-09-08,PT50M,TV-PG,https://www.imdb.com/title/tt0708469/
Lineage_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Lineage (TV Episode 2001) - IMDb","['Action', 'Adventure', 'Drama']",['Peter Lauritson'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.0,"Tom and B&apos;Elanna are overjoyed about their coming child; however, B&apos;Elanna soon starts to have unpleasant flashbacks about her difficult childhood.",2001-01-24,PT43M,TV-PG,https://www.imdb.com/title/tt0394914/
Exile_st_e.txt,Collection: tvseries: Star Trek: Enterprise,"""Star Trek: Enterprise"" Exile (TV Episode 2003) - IMDb","['Action', 'Adventure', 'Drama']",['Roxann Dawson'],"['Gene Roddenberry', 'Rick Berman', 'Brannon Braga']","['Scott Bakula', 'John Billingsley', 'Jolene Blalock']",6.8,"Hoshi Sato is contacted by a 400-year-old telepathic alien exiled on planet in the Expanse, shunned by his society because of his abilities. The alien offers to use his powers to help Enterprise find the Xindi and the weapon they ...",2004-07-12,PT43M,TV-PG,https://www.imdb.com/title/tt0572206/
A_Fistful_of_Datas_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" A Fistful of Datas (TV Episode 1992) - IMDb","['Action', 'Adventure', 'Drama']",['Patrick Stewart'],"['Gene Roddenberry', 'Robert Hewitt Wolfe', 'Brannon Braga']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",7.4,"While the crew is experiencing some much needed down time, Worf and his son go on an Old West excursion in the holodeck, where they meet several versions of Data serving as the bad guy after an experiment in Engineering goes wrong.",1992-11-07,PT46M,TV-PG,https://www.imdb.com/title/tt0708669/
Spirit_Folk_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Spirit Folk (TV Episode 2000) - IMDb","['Action', 'Adventure', 'Drama']",['David Livingston'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.1,"For the holographic inhabitants of Fair Haven, unworldly actions from Voyager personnel fit only one explanation - they&apos;re faerie folk.",2000-02-23,PT44M,TV-PG,https://www.imdb.com/title/tt0708972/
Dark_Page_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" Dark Page (TV Episode 1993) - IMDb","['Action', 'Adventure', 'Drama']",['Les Landau'],"['Gene Roddenberry', 'Hilary Bader', 'René Echevarria']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.4,"While establishing diplomatic relations with an alien race called the Cairn, Deanna&apos;s mother experiences a mental breakdown and falls into a coma, and it seems like Deanna is the only one who is able to help her, even if her mothe...",1993-10-30,PT45M,TV-PG,https://www.imdb.com/title/tt0708695/
The_Royale_st_ng.txt,Collection: tvseries: Star Trek: The Next Generation,"""Star Trek: The Next Generation"" The Royale (TV Episode 1989) - IMDb","['Action', 'Adventure', 'Drama']",['Cliff Bole'],"['Gene Roddenberry', 'Tracy Tormé', 'Leonard Mlodinow']","['Patrick Stewart', 'Jonathan Frakes', 'LeVar Burton']",6.6,"Worf, Data, and Riker find themselves trapped in a re-creation of a poorly written novel.",1994-03-13,PT45M,TV-PG,https://www.imdb.com/title/tt0708821/
Rules_of_Engagement_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Rules of Engagement (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['LeVar Burton'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.3,"When Worf destroys a civilian shuttle during an engagement with the Klingons, an extradition hearing is held to see if he must face charges.",1996-04-08,PT46M,TV-PG,https://www.imdb.com/title/tt0708594/
The_Savage_Curtain_st_og.txt,Collection: tvseries: Star Trek: The Original Series,"""Star Trek"" The Savage Curtain (TV Episode 1969) - IMDb","['Action', 'Adventure', 'Sci-Fi']",['Herschel Daugherty'],"['Gene Roddenberry', 'Arthur Heinemann', 'Arthur H. Singer']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",6.6,"Kirk, Spock, Abraham Lincoln and Vulcan legend Surak are pitted in battle against notorious villains from history for the purpose of helping a conscious rock creature&apos;s understanding of a concept he does not understand, &quot;good vs. ...",1969-03-07,PT51M,TV-PG,https://www.imdb.com/title/tt0708477/
Paradise_Lost_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" Paradise Lost (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['Reza Badiyi'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",8.3,"When Starfleet institutes martial law to combat the Changeling Menace, Sisko begins to question if the Dominion is the real threat.",1996-01-08,PT45M,TV-PG,https://www.imdb.com/title/tt0708575/
Day_of_Honor_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Day of Honor (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Jesús Salvador Treviño'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.3,"Needy alien refugees, who look upon Voyager&apos;s generosity as stingy, put Torres and Paris in a life-threatening situation during a crossroads in their relationship.",1997-09-17,PT46M,TV-PG,https://www.imdb.com/title/tt0708873/
The_Cryonic_Woman_f.txt,Collection: tvseries: Futurama,"""Futurama"" The Cryonic Woman (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']","['Mark Ervin', 'Bret Haaland']","['Matt Groening', 'David X. Cohen', 'J. Stewart Burns']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.4,"Fry discovers his 20th-century girlfriend at the cryogenics lab, but problems arise when she wants them both to be refrozen for another 1,000 years.",2000-12-03,PT22M,TV-14,https://www.imdb.com/title/tt0584453/
Innocence_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Innocence (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['James L. Conway'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",6.7,Tuvok crashes on a planet where he finds some children who know that they are all going to die.,1996-04-08,PT46M,TV-PG,https://www.imdb.com/title/tt0708915/
Jurassic_Bark_f.txt,Collection: tvseries: Futurama,"""Futurama"" Jurassic Bark (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['Swinton O. Scott III'],"['Matt Groening', 'David X. Cohen', 'Eric Kaplan']","['Billy West', 'Katey Sagal', 'John DiMaggio']",9.5,Fry discovers the intact fossilized remains of his pet dog from his old life. The Professor reveals he can clone the animal.,2002-11-17,PT23M,TV-14,https://www.imdb.com/title/tt0584444/
Q2_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Q2 (TV Episode 2001) - IMDb","['Action', 'Adventure', 'Drama']",['LeVar Burton'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",7.3,"When Q finds his rebellious son too much to handle, he brings him to Voyager in the hope that Captain Janeway can teach him responsibility and compassion.",2001-04-11,PT43M,TV-PG,https://www.imdb.com/title/tt0708952/
Year_of_Hell_Part_I_st_v.txt,Collection: tvseries: Star Trek: Voyager,"""Star Trek: Voyager"" Year of Hell (TV Episode 1997) - IMDb","['Action', 'Adventure', 'Drama']",['Allan Kroeker'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Kate Mulgrew', 'Robert Beltran', 'Roxann Dawson']",8.7,Voyager comes across a Krenim timeship that&apos;s wiping whole species from existence to change the existing timeline.,1997-11-05,PT46M,TV-PG,https://www.imdb.com/title/tt0709014/
A_Taste_of_Freedom_f.txt,Collection: tvseries: Futurama,"""Futurama"" A Taste of Freedom (TV Episode 2002) - IMDb","['Animation', 'Adventure', 'Comedy']",['James Purdum'],"['Matt Groening', 'David X. Cohen', 'Eric Horsted']","['Billy West', 'Katey Sagal', 'John DiMaggio']",7.7,Dr. Zoidberg&apos;s exuberant celebration of Freedom Day makes him Public Enemy #1.,2002-12-22,PT23M,TV-14,https://www.imdb.com/title/tt0584430/
How_Hermes_Requisitioned_His_Groove_Back_f.txt,Collection: tvseries: Futurama,"""Futurama"" How Hermes Requisitioned His Groove Back (TV Episode 2000) - IMDb","['Animation', 'Adventure', 'Comedy']","['Mark Ervin', 'Bret Haaland']","['Matt Groening', 'David X. Cohen', 'Bill Odenkirk']","['Billy West', 'Katey Sagal', 'John DiMaggio']",8.0,"Hermes decide to relax at a spa after receiving a depressing demotion, but he instead unwittingly enrolled himself at a forced labor camp.",2000-04-02,PT23M,TV-14,https://www.imdb.com/title/tt0584442/
For_the_Cause_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" For the Cause (TV Episode 1996) - IMDb","['Action', 'Adventure', 'Drama']",['James L. Conway'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",7.7,Sisko must face betrayal when evidence surfaces that Kasidy is smuggling for the Maquis. Meanwhile Garak makes acquaintance with Ziyal.,1996-05-06,PT46M,TV-PG,https://www.imdb.com/title/tt0708543/
The_Sword_of_Kahless_st_dsn.txt,Collection: tvseries: Star Trek: Deep Space Nine,"""Star Trek: Deep Space Nine"" The Sword of Kahless (TV Episode 1995) - IMDb","['Action', 'Adventure', 'Drama']",['LeVar Burton'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Avery Brooks', 'Rene Auberjonois', 'Michael Dorn']",6.9,"Worf, Dax and the Klingon Dahar master Kor set out to find an ancient lost relic: the Sword of Kahless.",1995-11-20,PT46M,TV-PG,https://www.imdb.com/title/tt0708644/
